"","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"143","KRT13",9861.72978297185,3.74469475847153,0.931554992043457,4.01983220578012,5.82396060032446e-05,0.00354009142059591,"up"
"144","GDF15",629.32711872532,1.69427604928927,0.422652257316554,4.00867621066628,6.10600685912695e-05,0.0036292683982351,"up"
"145","LOC124904294",13.8134805782647,2.64516426760381,0.662074731407945,3.99526540150338,6.46218197285575e-05,0.00380931424702104,"up"
"146","FLG",339.517641414644,3.27775744234475,0.821020510012514,3.99229666296009,6.54364369682868e-05,0.00384676610418775,"up"
"147","ETV7",63.6578180560131,2.07859096141266,0.521827426592526,3.98329189974858,6.79671885909546e-05,0.00396296729781552,"up"
"148","BISPR",31.9407299459078,2.87756972750673,0.723117604134984,3.9793938234279,6.90912079992502e-05,0.00400672986497273,"up"
"149","SLC6A15",118.033086036437,-1.72324501704742,0.433343523318653,-3.97662575835996,6.99000402442568e-05,0.00403184183742209,"down"
"150","XAF1",20.7585069431677,3.18826731413761,0.802658108172466,3.97213618310892,7.12309761729453e-05,0.00408663918647831,"up"
"151","S100A8",11756.2151078243,2.03582478041289,0.512771456861743,3.97023811128747,7.18008393453203e-05,0.00410834829288677,"up"
"152","SCNN1B",126.267880062986,3.77904523586043,0.95482775392483,3.9578292737372,7.56339846320012e-05,0.00427073265328645,"up"
"153","OR10H1",35.1110868894636,2.91530367102619,0.737368737915238,3.95365781205836,7.69654599045992e-05,0.00432316197165703,"up"
"154","GRM6",48.038509975907,1.81235869407335,0.458616793192791,3.95179313312123,7.75677811178069e-05,0.00434561848419003,"up"
"155","CACNA1H",62.012645494307,2.30923442475128,0.58485014542142,3.94842070713232,7.86684640887543e-05,0.00438438762065559,"up"
"156","SAA2",118.975906750318,1.73923691523702,0.440746817674043,3.94611338186288,7.94300118124745e-05,0.00439260248314501,"up"
"157","FUT2",206.55952663935,1.60898870758803,0.407643346672899,3.94705008856457,7.91200091216227e-05,0.00439260248314501,"up"
"158","SMPDL3B",16.1466278757025,1.68716749980413,0.428710586696119,3.93544631777436,8.30422254168934e-05,0.00451097982473489,"up"
"159","KCNN2",8.86710662084559,2.85742683873784,0.728810552125272,3.92067160718975,8.83025279182589e-05,0.00469313405597933,"up"
"160","CES1",194.662438122578,1.53986498177223,0.392755838506452,3.9206673225481,8.83040980763629e-05,0.00469313405597933,"up"
"161","IL1F10",16.4555798225437,3.04578370690004,0.780310774345584,3.90329572144434,9.48916434824995e-05,0.00495691378666228,"up"
"162","GAB4",14.2681807311826,1.79365172031888,0.459559082308933,3.90298394562707,9.50140072243002e-05,0.00495691378666228,"up"
"163","FAM90A1",14.8028802205978,1.85763321730661,0.476224404107066,3.90075183313993,9.58944140353265e-05,0.00495946194432405,"up"
"164","PLA2G4D",48.1471805970771,2.0440759556332,0.52402754217362,3.90070328585127,9.59136477464654e-05,0.00495946194432405,"up"
"165","STPG4",25.3976627125952,2.68428139035771,0.688531497472095,3.89856005166488,9.67664044980538e-05,0.00496726493137498,"up"
"166","CECR2",40.7315881253125,1.67243560632768,0.430200281026296,3.88757441612515,0.000101250951214701,0.00511186272991494,"up"
"167","KIF26A",58.4169663061335,1.92862915405289,0.496382485652316,3.88536906478157,0.000102174549854385,0.00514141412438804,"up"
"168","SPRR3",486.629293816072,5.0509525481083,1.30390974184223,3.8736979915282,0.000107196241618577,0.00529979206546038,"up"
"169","NCCRP1",133.376746611771,2.76735520543986,0.715084272888542,3.8699707298292,0.000108848420914655,0.00536861909997398,"up"
"170","GRIN1",31.128851636468,1.97326604939598,0.511012644870924,3.86148184238063,0.000112701389385271,0.00550663048150264,"up"
"171","GRHL3",360.08400329438,2.40628179336527,0.62409145468075,3.85565573013043,0.00011541982603886,0.00561045103595271,"up"
"172","SPRR1A",4627.09110057426,3.35634426186487,0.870945409257647,3.85367926185599,0.000116356000885443,0.00561045103595271,"up"
"173","GOLGA6L6",10.3872681142737,2.72932116846562,0.70803252301153,3.85479632610206,0.00011582601547724,0.00561045103595271,"up"
"174","FBXL16",94.7455329893511,1.60868874164186,0.417408608847101,3.85399032876951,0.000116208187478794,0.00561045103595271,"up"
"175","FCGR3B",19.1445796239252,1.79938081963494,0.46701414038649,3.85294718944873,0.000116704568509356,0.00561464109081896,"up"
"176","LOC124905743",19.1445796239252,1.79938081963494,0.46701414038649,3.85294718944873,0.000116704568509356,0.00561464109081896,"up"
"177","CYSRT1",399.711495043299,2.46054293629705,0.63979955793132,3.84580280776183,0.000120158370473247,0.00571671431318062,"up"
